function,nb_points,nb_neighbors,feature_set,nb_calls,total_time,total_time_per_call,cum_time,cum_time_per_call
features.py:71(normalize),50000,20,alphabeta,50000,0.21738,4.3476e-06,0.691928,1.383856e-05
features.py:103(triangle_variance_space),50000,20,alphabeta,50000,0.225991,4.51982e-06,0.225991,4.51982e-06
features.py:18(<module>),50000,20,alphabeta,1,8e-06,8e-06,0.221106,0.221106
extract.py:48(request_tree),50000,20,alphabeta,50000,0.045119,9.0238e-07,5.190583999999999,0.00010381167999999999
extract.py:70(fit_pca),50000,20,alphabeta,50000,0.11208299999999999,2.24166e-06,15.564193999999999,0.00031128388
extract.py:87(alphabeta_features),50000,20,alphabeta,50001,1.111575,2.223105537889242e-05,22.798128,0.00045595344093118137
extract.py:14(<module>),50000,20,alphabeta,1,2.2e-05,2.2e-05,0.6383559999999999,0.6383559999999999
extract.py:33(compute_tree),50000,20,alphabeta,1,0.011368,0.011368,0.013855,0.013855
__init__.py:4(<module>),50000,20,alphabeta,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),50000,20,alphabeta,1,0.001524,0.001524,21.940459999999998,21.940459999999998
io.py:82(write_features),50000,20,alphabeta,1,0.10830999999999999,0.10830999999999999,23.907311999999997,23.907311999999997
io.py:5(<module>),50000,20,alphabeta,1,9.999999999999999e-06,9.999999999999999e-06,0.012884999999999999,0.012884999999999999
features.py:71(normalize),100000,100,eigenvalues,100000,0.35861099999999996,3.5861099999999997e-06,1.136333,1.136333e-05
features.py:103(triangle_variance_space),100000,100,eigenvalues,100000,0.383695,3.83695e-06,0.383695,3.83695e-06
features.py:146(curvature_change),100000,100,eigenvalues,100000,0.022191,2.2190999999999998e-07,0.022191,2.2190999999999998e-07
features.py:164(linearity),100000,100,eigenvalues,100000,0.092003,9.200300000000001e-07,0.092003,9.200300000000001e-07
features.py:182(planarity),100000,100,eigenvalues,100000,0.071626,7.1626e-07,0.071626,7.1626e-07
features.py:200(scattering),100000,100,eigenvalues,100000,0.045292,4.5292e-07,0.045292,4.5292e-07
features.py:219(omnivariance),100000,100,eigenvalues,100000,0.170594,1.7059399999999999e-06,0.709681,7.09681e-06
features.py:237(anisotropy),100000,100,eigenvalues,100000,0.08473399999999999,8.473399999999999e-07,0.08473399999999999,8.473399999999999e-07
features.py:255(eigenentropy),100000,100,eigenvalues,100000,0.415427,4.15427e-06,0.948135,9.48135e-06
features.py:271(val_sum),100000,100,eigenvalues,100000,0.057076999999999996,5.707699999999999e-07,0.48612,4.8612e-06
features.py:18(<module>),100000,100,eigenvalues,1,9e-06,9e-06,0.215636,0.215636
extract.py:48(request_tree),100000,100,eigenvalues,100000,0.075608,7.560799999999999e-07,11.294098,0.00011294098
extract.py:70(fit_pca),100000,100,eigenvalues,100000,0.18458,1.8458e-06,26.650384,0.00026650383999999997
extract.py:135(eigen_features),100000,100,eigenvalues,100001,2.848162,2.8481335186648132e-05,44.801649999999995,0.00044801201987980117
extract.py:14(<module>),100000,100,eigenvalues,1,2.7e-05,2.7e-05,0.615923,0.615923
extract.py:33(compute_tree),100000,100,eigenvalues,1,0.024680999999999998,0.024680999999999998,0.029195,0.029195
__init__.py:4(<module>),100000,100,eigenvalues,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),100000,100,eigenvalues,1,0.0014299999999999998,0.0014299999999999998,19.289202,19.289202
io.py:82(write_features),100000,100,eigenvalues,1,0.23779199999999998,0.23779199999999998,48.300767,48.300767
io.py:5(<module>),100000,100,eigenvalues,1,6e-06,6e-06,0.012676999999999999,0.012676999999999999
features.py:24(accumulation_2d_neighborhood),10000,100,full,1,0.000107,0.000107,0.041074,0.041074
features.py:71(normalize),10000,100,full,10000,0.040833999999999995,4.0834e-06,0.12942099999999998,1.2942099999999998e-05
features.py:103(triangle_variance_space),10000,100,full,10000,0.042227999999999995,4.2228e-06,0.042227999999999995,4.2228e-06
features.py:146(curvature_change),10000,100,full,10000,0.003545,3.545e-07,0.003545,3.545e-07
features.py:164(linearity),10000,100,full,10000,0.010694,1.0694e-06,0.010694,1.0694e-06
features.py:182(planarity),10000,100,full,10000,0.008381,8.381e-07,0.008381,8.381e-07
features.py:200(scattering),10000,100,full,10000,0.005281,5.281e-07,0.005281,5.281e-07
features.py:219(omnivariance),10000,100,full,10000,0.01663,1.6629999999999998e-06,0.090168,9.0168e-06
features.py:237(anisotropy),10000,100,full,10000,0.010393999999999999,1.0394e-06,0.010393999999999999,1.0394e-06
features.py:255(eigenentropy),10000,100,full,10000,0.051538999999999995,5.153899999999999e-06,0.113912,1.13912e-05
features.py:271(val_sum),10000,100,full,20000,0.011804,5.902e-07,0.110674,5.5337e-06
features.py:287(eigenvalue_ratio_2D),10000,100,full,10000,0.007559,7.558999999999999e-07,0.007559,7.558999999999999e-07
features.py:298(val_range),10000,100,full,10000,0.010097,1.0097e-06,0.15523599999999999,1.5523599999999998e-05
features.py:314(std_deviation),10000,100,full,10000,0.009207,9.207e-07,0.472443,4.72443e-05
features.py:330(radius_3D),10000,100,full,10000,0.010772,1.0772e-06,0.08208,8.208e-06
features.py:345(radius_2D),10000,100,full,10000,0.096256,9.6256e-06,0.28218299999999996,2.8218299999999997e-05
features.py:364(density_3D),10000,100,full,10000,0.028717999999999997,2.8717999999999998e-06,0.028717999999999997,2.8717999999999998e-06
features.py:383(density_2D),10000,100,full,10000,0.017713,1.7712999999999999e-06,0.017713,1.7712999999999999e-06
features.py:402(verticality_coefficient),10000,100,full,10000,0.023608,2.3608e-06,0.027031,2.7031e-06
features.py:18(<module>),10000,100,full,1,9e-06,9e-06,0.220048,0.220048
extract.py:48(request_tree),10000,100,full,10000,0.009578999999999999,9.579e-07,1.096272,0.00010962719999999999
extract.py:70(fit_pca),10000,100,full,20000,0.044108,2.2054e-06,5.809225,0.00029046125
extract.py:196(all_features),10000,100,full,10001,0.49321499999999996,4.931656834316568e-05,9.040049999999999,0.000903914608539146
extract.py:14(<module>),10000,100,full,1,2.9999999999999997e-05,2.9999999999999997e-05,0.674236,0.674236
extract.py:33(compute_tree),10000,100,full,1,0.001671,0.001671,0.002253,0.002253
__init__.py:4(<module>),10000,100,full,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),10000,100,full,1,0.001498,0.001498,22.0944,22.0944
io.py:82(write_features),10000,100,full,1,0.036719999999999996,0.036719999999999996,9.667397,9.667397
io.py:5(<module>),10000,100,full,1,4.9999999999999996e-06,4.9999999999999996e-06,0.009692,0.009692
features.py:24(accumulation_2d_neighborhood),100000,20,full,1,0.000126,0.000126,0.07717399999999999,0.07717399999999999
features.py:71(normalize),100000,20,full,100000,0.37261,3.7260999999999998e-06,1.170215,1.170215e-05
features.py:103(triangle_variance_space),100000,20,full,100000,0.396074,3.9607399999999995e-06,0.396074,3.9607399999999995e-06
features.py:146(curvature_change),100000,20,full,100000,0.029880999999999998,2.9880999999999996e-07,0.029880999999999998,2.9880999999999996e-07
features.py:164(linearity),100000,20,full,100000,0.098925,9.892499999999999e-07,0.098925,9.892499999999999e-07
features.py:182(planarity),100000,20,full,100000,0.07417499999999999,7.417499999999999e-07,0.07417499999999999,7.417499999999999e-07
features.py:200(scattering),100000,20,full,100000,0.048171,4.817099999999999e-07,0.048171,4.817099999999999e-07
features.py:219(omnivariance),100000,20,full,100000,0.15143299999999998,1.5143299999999998e-06,0.8095289999999999,8.09529e-06
features.py:237(anisotropy),100000,20,full,100000,0.093202,9.3202e-07,0.093202,9.3202e-07
features.py:255(eigenentropy),100000,20,full,100000,0.46043999999999996,4.6043999999999995e-06,1.0030029999999999,1.003003e-05
features.py:271(val_sum),100000,20,full,200000,0.11223999999999999,5.611999999999999e-07,0.993219,4.966094999999999e-06
features.py:287(eigenvalue_ratio_2D),100000,20,full,100000,0.064446,6.4446e-07,0.064446,6.4446e-07
features.py:298(val_range),100000,20,full,100000,0.079065,7.9065e-07,1.339553,1.339553e-05
features.py:314(std_deviation),100000,20,full,100000,0.081318,8.1318e-07,4.267072,4.267072e-05
features.py:330(radius_3D),100000,20,full,100000,0.072715,7.2715e-07,0.715583,7.15583e-06
features.py:345(radius_2D),100000,20,full,100000,0.690943,6.90943e-06,2.250572,2.2505720000000002e-05
features.py:364(density_3D),100000,20,full,100000,0.25893499999999997,2.5893499999999996e-06,0.25893499999999997,2.5893499999999996e-06
features.py:383(density_2D),100000,20,full,100000,0.16099,1.6099e-06,0.16099,1.6099e-06
features.py:402(verticality_coefficient),100000,20,full,100000,0.207952,2.07952e-06,0.23809899999999998,2.38099e-06
features.py:18(<module>),100000,20,full,1,1.7e-05,1.7e-05,0.222019,0.222019
extract.py:48(request_tree),100000,20,full,100000,0.07595199999999999,7.595199999999999e-07,9.557457,9.557456999999999e-05
extract.py:70(fit_pca),100000,20,full,200000,0.379867,1.899335e-06,51.774162999999994,0.00025887081499999996
extract.py:196(all_features),100000,20,full,100001,4.1022229999999995,4.1021819781802174e-05,79.551175,0.0007955037949620504
extract.py:14(<module>),100000,20,full,1,2.3e-05,2.3e-05,0.617759,0.617759
extract.py:33(compute_tree),100000,20,full,1,0.023735,0.023735,0.027156999999999997,0.027156999999999997
__init__.py:4(<module>),100000,20,full,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),100000,20,full,1,0.001499,0.001499,19.476871,19.476871
io.py:82(write_features),100000,20,full,1,0.32434199999999996,0.32434199999999996,85.413056,85.413056
io.py:5(<module>),100000,20,full,1,4.9999999999999996e-06,4.9999999999999996e-06,0.012312,0.012312
features.py:71(normalize),50000,100,eigenvalues,50000,0.18678899999999998,3.7357799999999997e-06,0.589155,1.1783099999999999e-05
features.py:103(triangle_variance_space),50000,100,eigenvalues,50000,0.19883599999999998,3.97672e-06,0.19883599999999998,3.97672e-06
features.py:146(curvature_change),50000,100,eigenvalues,50000,0.010936,2.1872e-07,0.010936,2.1872e-07
features.py:164(linearity),50000,100,eigenvalues,50000,0.049873,9.9746e-07,0.049873,9.9746e-07
features.py:182(planarity),50000,100,eigenvalues,50000,0.037302999999999996,7.460599999999999e-07,0.037302999999999996,7.460599999999999e-07
features.py:200(scattering),50000,100,eigenvalues,50000,0.02502,5.004e-07,0.02502,5.004e-07
features.py:219(omnivariance),50000,100,eigenvalues,50000,0.08612299999999999,1.7224599999999998e-06,0.35779299999999997,7.155859999999999e-06
features.py:237(anisotropy),50000,100,eigenvalues,50000,0.044191,8.8382e-07,0.044191,8.8382e-07
features.py:255(eigenentropy),50000,100,eigenvalues,50000,0.212638,4.25276e-06,0.48971499999999996,9.794299999999999e-06
features.py:271(val_sum),50000,100,eigenvalues,50000,0.029453,5.8906e-07,0.248912,4.97824e-06
features.py:18(<module>),50000,100,eigenvalues,1,9e-06,9e-06,0.226982,0.226982
extract.py:48(request_tree),50000,100,eigenvalues,50000,0.040715999999999995,8.143199999999999e-07,5.3733379999999995,0.00010746675999999999
extract.py:70(fit_pca),50000,100,eigenvalues,50000,0.096788,1.93576e-06,13.732223,0.00027464446
extract.py:135(eigen_features),50000,100,eigenvalues,50001,1.4515099999999999,2.9029619407611844e-05,22.621098999999997,0.0004524129317413651
extract.py:14(<module>),50000,100,eigenvalues,1,2.4999999999999998e-05,2.4999999999999998e-05,0.6274759999999999,0.6274759999999999
extract.py:33(compute_tree),50000,100,eigenvalues,1,0.010074,0.010074,0.012293,0.012293
__init__.py:4(<module>),50000,100,eigenvalues,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),50000,100,eigenvalues,1,0.0014,0.0014,19.71012,19.71012
io.py:82(write_features),50000,100,eigenvalues,1,0.12075,0.12075,24.390569,24.390569
io.py:5(<module>),50000,100,eigenvalues,1,9.999999999999999e-06,9.999999999999999e-06,0.009432,0.009432
features.py:71(normalize),5000,50,eigenvalues,5000,0.022602,4.5204e-06,0.07306399999999999,1.4612799999999998e-05
features.py:103(triangle_variance_space),5000,50,eigenvalues,5000,0.024489,4.8978e-06,0.024489,4.8978e-06
features.py:146(curvature_change),5000,50,eigenvalues,5000,0.001334,2.668e-07,0.001334,2.668e-07
features.py:164(linearity),5000,50,eigenvalues,5000,0.005889,1.1778e-06,0.005889,1.1778e-06
features.py:182(planarity),5000,50,eigenvalues,5000,0.004556,9.112000000000001e-07,0.004556,9.112000000000001e-07
features.py:200(scattering),5000,50,eigenvalues,5000,0.002828,5.655999999999999e-07,0.002828,5.655999999999999e-07
features.py:219(omnivariance),5000,50,eigenvalues,5000,0.011994,2.3988e-06,0.047557999999999996,9.511599999999999e-06
features.py:237(anisotropy),5000,50,eigenvalues,5000,0.007127,1.4254e-06,0.007127,1.4254e-06
features.py:255(eigenentropy),5000,50,eigenvalues,5000,0.026694,5.3388e-06,0.061128999999999996,1.2225799999999999e-05
features.py:271(val_sum),5000,50,eigenvalues,5000,0.0034519999999999998,6.904e-07,0.031148,6.2296e-06
features.py:18(<module>),5000,50,eigenvalues,1,1.4e-05,1.4e-05,0.258225,0.258225
extract.py:48(request_tree),5000,50,eigenvalues,5000,0.004931,9.862e-07,0.5367259999999999,0.00010734519999999998
extract.py:70(fit_pca),5000,50,eigenvalues,5000,0.012910999999999999,2.5821999999999996e-06,1.7468199999999998,0.00034936399999999996
extract.py:135(eigen_features),5000,50,eigenvalues,5001,0.16303399999999998,3.2600279944011196e-05,2.706598,0.0005412113577284543
extract.py:14(<module>),5000,50,eigenvalues,1,3.7999999999999995e-05,3.7999999999999995e-05,0.740428,0.740428
extract.py:33(compute_tree),5000,50,eigenvalues,1,0.0005819999999999999,0.0005819999999999999,0.000895,0.000895
__init__.py:4(<module>),5000,50,eigenvalues,1,0.0,0.0,0.0,0.0
io.py:14(xyz),5000,50,eigenvalues,1,0.003372,0.003372,23.415468999999998,23.415468999999998
io.py:82(write_features),5000,50,eigenvalues,1,0.015972999999999998,0.015972999999999998,2.9300409999999997,2.9300409999999997
io.py:5(<module>),5000,50,eigenvalues,1,7e-06,7e-06,0.0129,0.0129
features.py:71(normalize),50000,50,eigenvalues,50000,0.194938,3.89876e-06,0.632308,1.264616e-05
features.py:103(triangle_variance_space),50000,50,eigenvalues,50000,0.217363,4.34726e-06,0.217363,4.34726e-06
features.py:146(curvature_change),50000,50,eigenvalues,50000,0.013451999999999999,2.6904e-07,0.013451999999999999,2.6904e-07
features.py:164(linearity),50000,50,eigenvalues,50000,0.053329999999999995,1.0665999999999999e-06,0.053329999999999995,1.0665999999999999e-06
features.py:182(planarity),50000,50,eigenvalues,50000,0.041741,8.3482e-07,0.041741,8.3482e-07
features.py:200(scattering),50000,50,eigenvalues,50000,0.02683,5.366e-07,0.02683,5.366e-07
features.py:219(omnivariance),50000,50,eigenvalues,50000,0.09615599999999999,1.92312e-06,0.39139999999999997,7.827999999999999e-06
features.py:237(anisotropy),50000,50,eigenvalues,50000,0.046869999999999995,9.373999999999999e-07,0.046869999999999995,9.373999999999999e-07
features.py:255(eigenentropy),50000,50,eigenvalues,50000,0.240724,4.81448e-06,0.5415139999999999,1.0830279999999999e-05
features.py:271(val_sum),50000,50,eigenvalues,50000,0.031645,6.329e-07,0.270151,5.4030199999999995e-06
features.py:18(<module>),50000,50,eigenvalues,1,9e-06,9e-06,0.23002399999999998,0.23002399999999998
extract.py:48(request_tree),50000,50,eigenvalues,50000,0.045092,9.0184e-07,5.329162,0.00010658324000000001
extract.py:70(fit_pca),50000,50,eigenvalues,50000,0.108869,2.17738e-06,15.070958999999998,0.00030141917999999997
extract.py:135(eigen_features),50000,50,eigenvalues,50001,1.449044,2.898030039399212e-05,24.096472,0.0004819198016039679
extract.py:14(<module>),50000,50,eigenvalues,1,2.6e-05,2.6e-05,0.691363,0.691363
extract.py:33(compute_tree),50000,50,eigenvalues,1,0.010069999999999999,0.010069999999999999,0.012346999999999999,0.012346999999999999
__init__.py:4(<module>),50000,50,eigenvalues,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),50000,50,eigenvalues,1,0.001511,0.001511,21.64162,21.64162
io.py:82(write_features),50000,50,eigenvalues,1,0.135005,0.135005,26.004388,26.004388
io.py:5(<module>),50000,50,eigenvalues,1,9e-06,9e-06,0.012938999999999999,0.012938999999999999
features.py:24(accumulation_2d_neighborhood),5000,20,full,1,0.000113,0.000113,0.043611,0.043611
features.py:71(normalize),5000,20,full,5000,0.023332,4.6664e-06,0.07314899999999999,1.4629799999999998e-05
features.py:103(triangle_variance_space),5000,20,full,5000,0.023816,4.7632e-06,0.023816,4.7632e-06
features.py:146(curvature_change),5000,20,full,5000,0.00211,4.22e-07,0.00211,4.22e-07
features.py:164(linearity),5000,20,full,5000,0.005762,1.1524e-06,0.005762,1.1524e-06
features.py:182(planarity),5000,20,full,5000,0.004588,9.176e-07,0.004588,9.176e-07
features.py:200(scattering),5000,20,full,5000,0.003044,6.088e-07,0.003044,6.088e-07
features.py:219(omnivariance),5000,20,full,5000,0.009718,1.9436e-06,0.051193999999999996,1.02388e-05
features.py:237(anisotropy),5000,20,full,5000,0.005536999999999999,1.1074e-06,0.005536999999999999,1.1074e-06
features.py:255(eigenentropy),5000,20,full,5000,0.028909999999999998,5.782e-06,0.06404499999999999,1.2808999999999999e-05
features.py:271(val_sum),5000,20,full,10000,0.006528,6.528e-07,0.062899,6.2899e-06
features.py:287(eigenvalue_ratio_2D),5000,20,full,5000,0.004226,8.452e-07,0.004226,8.452e-07
features.py:298(val_range),5000,20,full,5000,0.005926,1.1851999999999999e-06,0.085911,1.71822e-05
features.py:314(std_deviation),5000,20,full,5000,0.005791,1.1582e-06,0.259762,5.19524e-05
features.py:330(radius_3D),5000,20,full,5000,0.005333999999999999,1.0667999999999999e-06,0.045545999999999996,9.109199999999999e-06
features.py:345(radius_2D),5000,20,full,5000,0.042253,8.4506e-06,0.13772099999999998,2.7544199999999996e-05
features.py:364(density_3D),5000,20,full,5000,0.016493999999999998,3.2987999999999997e-06,0.016493999999999998,3.2987999999999997e-06
features.py:383(density_2D),5000,20,full,5000,0.009904,1.9807999999999997e-06,0.009904,1.9807999999999997e-06
features.py:402(verticality_coefficient),5000,20,full,5000,0.013083,2.6165999999999996e-06,0.015018,3.0036e-06
features.py:18(<module>),5000,20,full,1,1.4e-05,1.4e-05,0.302406,0.302406
extract.py:48(request_tree),5000,20,full,5000,0.005338,1.0676e-06,0.502277,0.0001004554
extract.py:70(fit_pca),5000,20,full,10000,0.022494,2.2494e-06,3.206183,0.0003206183
extract.py:196(all_features),5000,20,full,5001,0.260106,5.2010797840431916e-05,4.883716,0.0009765478904219156
extract.py:14(<module>),5000,20,full,1,5.3e-05,5.3e-05,0.8268399999999999,0.8268399999999999
extract.py:33(compute_tree),5000,20,full,1,0.000434,0.000434,0.000652,0.000652
__init__.py:4(<module>),5000,20,full,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),5000,20,full,1,0.002199,0.002199,23.07144,23.07144
io.py:82(write_features),5000,20,full,1,0.021419,0.021419,5.234617999999999,5.234617999999999
io.py:5(<module>),5000,20,full,1,8e-06,8e-06,0.018253,0.018253
features.py:24(accumulation_2d_neighborhood),50000,50,full,1,0.00015199999999999998,0.00015199999999999998,0.077275,0.077275
features.py:71(normalize),50000,50,full,50000,0.215223,4.30446e-06,0.6820579999999999,1.364116e-05
features.py:103(triangle_variance_space),50000,50,full,50000,0.223161,4.46322e-06,0.223161,4.46322e-06
features.py:146(curvature_change),50000,50,full,50000,0.019325,3.8649999999999997e-07,0.019325,3.8649999999999997e-07
features.py:164(linearity),50000,50,full,50000,0.054727,1.09454e-06,0.054727,1.09454e-06
features.py:182(planarity),50000,50,full,50000,0.043123999999999996,8.624799999999999e-07,0.043123999999999996,8.624799999999999e-07
features.py:200(scattering),50000,50,full,50000,0.026853,5.3706e-07,0.026853,5.3706e-07
features.py:219(omnivariance),50000,50,full,50000,0.09623899999999999,1.9247799999999996e-06,0.482257,9.64514e-06
features.py:237(anisotropy),50000,50,full,50000,0.054773999999999996,1.09548e-06,0.054773999999999996,1.09548e-06
features.py:255(eigenentropy),50000,50,full,50000,0.270831,5.41662e-06,0.598231,1.1964619999999999e-05
features.py:271(val_sum),50000,50,full,100000,0.061954999999999996,6.1955e-07,0.586769,5.86769e-06
features.py:287(eigenvalue_ratio_2D),50000,50,full,50000,0.039762,7.9524e-07,0.039762,7.9524e-07
features.py:298(val_range),50000,50,full,50000,0.050154,1.0030799999999998e-06,0.7969269999999999,1.593854e-05
features.py:314(std_deviation),50000,50,full,50000,0.049616,9.9232e-07,2.4687289999999997,4.937457999999999e-05
features.py:330(radius_3D),50000,50,full,50000,0.051453,1.02906e-06,0.433741,8.67482e-06
features.py:345(radius_2D),50000,50,full,50000,0.41941399999999995,8.38828e-06,1.348174,2.696348e-05
features.py:364(density_3D),50000,50,full,50000,0.154768,3.0953599999999998e-06,0.154768,3.0953599999999998e-06
features.py:383(density_2D),50000,50,full,50000,0.09181,1.8362e-06,0.09181,1.8362e-06
features.py:402(verticality_coefficient),50000,50,full,50000,0.128303,2.56606e-06,0.146287,2.92574e-06
features.py:18(<module>),50000,50,full,1,1.2e-05,1.2e-05,0.252448,0.252448
extract.py:48(request_tree),50000,50,full,50000,0.050646,1.01292e-06,6.045233,0.00012090466
extract.py:70(fit_pca),50000,50,full,100000,0.216116,2.16116e-06,30.456249,0.00030456249
extract.py:196(all_features),50000,50,full,50001,2.551164,5.10222595548089e-05,47.399204,0.000947965120697586
extract.py:14(<module>),50000,50,full,1,3.2e-05,3.2e-05,0.7088369999999999,0.7088369999999999
extract.py:33(compute_tree),50000,50,full,1,0.014615999999999999,0.014615999999999999,0.016725,0.016725
__init__.py:4(<module>),50000,50,full,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),50000,50,full,1,0.0014759999999999999,0.0014759999999999999,21.538376,21.538376
io.py:82(write_features),50000,50,full,1,0.19427999999999998,0.19427999999999998,50.796369999999996,50.796369999999996
io.py:5(<module>),50000,50,full,1,1.1e-05,1.1e-05,0.015267,0.015267
features.py:71(normalize),10000,20,alphabeta,10000,0.042630999999999995,4.2631e-06,0.135345,1.3534499999999999e-05
features.py:103(triangle_variance_space),10000,20,alphabeta,10000,0.043941,4.3941e-06,0.043941,4.3941e-06
features.py:18(<module>),10000,20,alphabeta,1,9e-06,9e-06,0.226459,0.226459
extract.py:48(request_tree),10000,20,alphabeta,10000,0.008804,8.804e-07,0.890824,8.90824e-05
extract.py:70(fit_pca),10000,20,alphabeta,10000,0.021335,2.1335e-06,3.0456689999999997,0.00030456689999999997
extract.py:87(alphabeta_features),10000,20,alphabeta,10001,0.216494,2.164723527647235e-05,4.33389,0.0004333456654334567
extract.py:14(<module>),10000,20,alphabeta,1,2.4999999999999998e-05,2.4999999999999998e-05,0.689326,0.689326
extract.py:33(compute_tree),10000,20,alphabeta,1,0.001186,0.001186,0.001617,0.001617
__init__.py:4(<module>),10000,20,alphabeta,1,0.0,0.0,0.0,0.0
io.py:14(xyz),10000,20,alphabeta,1,0.001511,0.001511,22.409256,22.409256
io.py:82(write_features),10000,20,alphabeta,1,0.021668999999999997,0.021668999999999997,4.563485,4.563485
io.py:5(<module>),10000,20,alphabeta,1,7e-06,7e-06,0.009574,0.009574
features.py:71(normalize),5000,20,eigenvalues,5000,0.019996999999999997,3.999399999999999e-06,0.064512,1.29024e-05
features.py:103(triangle_variance_space),5000,20,eigenvalues,5000,0.021696999999999998,4.3393999999999995e-06,0.021696999999999998,4.3393999999999995e-06
features.py:146(curvature_change),5000,20,eigenvalues,5000,0.001202,2.404e-07,0.001202,2.404e-07
features.py:164(linearity),5000,20,eigenvalues,5000,0.005266,1.0532e-06,0.005266,1.0532e-06
features.py:182(planarity),5000,20,eigenvalues,5000,0.004206,8.411999999999999e-07,0.004206,8.411999999999999e-07
features.py:200(scattering),5000,20,eigenvalues,5000,0.002574,5.148e-07,0.002574,5.148e-07
features.py:219(omnivariance),5000,20,eigenvalues,5000,0.01027,2.0539999999999997e-06,0.040633999999999997,8.1268e-06
features.py:237(anisotropy),5000,20,eigenvalues,5000,0.004764,9.528e-07,0.004764,9.528e-07
features.py:255(eigenentropy),5000,20,eigenvalues,5000,0.023972,4.7944e-06,0.054803,1.09606e-05
features.py:271(val_sum),5000,20,eigenvalues,5000,0.003289,6.578e-07,0.027521,5.5042e-06
features.py:18(<module>),5000,20,eigenvalues,1,9e-06,9e-06,0.242863,0.242863
extract.py:48(request_tree),5000,20,eigenvalues,5000,0.004397,8.794e-07,0.415167,8.30334e-05
extract.py:70(fit_pca),5000,20,eigenvalues,5000,0.010288,2.0576e-06,1.4718559999999998,0.0002943712
extract.py:135(eigen_features),5000,20,eigenvalues,5001,0.130193,2.6033393321335733e-05,2.2450579999999998,0.00044892181563687257
extract.py:14(<module>),5000,20,eigenvalues,1,2.4e-05,2.4e-05,0.812688,0.812688
extract.py:33(compute_tree),5000,20,eigenvalues,1,0.00042899999999999997,0.00042899999999999997,0.000663,0.000663
__init__.py:4(<module>),5000,20,eigenvalues,1,1e-06,1e-06,1e-06,1e-06
io.py:14(xyz),5000,20,eigenvalues,1,0.001524,0.001524,26.702175999999998,26.702175999999998
io.py:82(write_features),5000,20,eigenvalues,1,0.013684,0.013684,2.4379429999999997,2.4379429999999997
io.py:5(<module>),5000,20,eigenvalues,1,9e-06,9e-06,0.013149,0.013149
features.py:24(accumulation_2d_neighborhood),5000,50,full,1,0.000156,0.000156,0.061861,0.061861
features.py:71(normalize),5000,50,full,5000,0.026597,5.319399999999999e-06,0.085502,1.71004e-05
features.py:103(triangle_variance_space),5000,50,full,5000,0.027857999999999997,5.571599999999999e-06,0.027857999999999997,5.571599999999999e-06
features.py:146(curvature_change),5000,50,full,5000,0.002842,5.684e-07,0.002842,5.684e-07
features.py:164(linearity),5000,50,full,5000,0.006867,1.3734e-06,0.006867,1.3734e-06
features.py:182(planarity),5000,50,full,5000,0.005151,1.0302000000000001e-06,0.005151,1.0302000000000001e-06
features.py:200(scattering),5000,50,full,5000,0.003181,6.361999999999999e-07,0.003181,6.361999999999999e-07
features.py:219(omnivariance),5000,50,full,5000,0.012596,2.5192e-06,0.06186,1.2372e-05
features.py:237(anisotropy),5000,50,full,5000,0.006307999999999999,1.2616e-06,0.006307999999999999,1.2616e-06
features.py:255(eigenentropy),5000,50,full,5000,0.035098,7.0196e-06,0.076434,1.52868e-05
features.py:271(val_sum),5000,50,full,10000,0.007127,7.127e-07,0.073283,7.3283e-06
features.py:287(eigenvalue_ratio_2D),5000,50,full,5000,0.0049889999999999995,9.978e-07,0.0049889999999999995,9.978e-07
features.py:298(val_range),5000,50,full,5000,0.006676,1.3352e-06,0.09987299999999999,1.9974599999999997e-05
features.py:314(std_deviation),5000,50,full,5000,0.007189999999999999,1.4379999999999998e-06,0.314878,6.29756e-05
features.py:330(radius_3D),5000,50,full,5000,0.006123,1.2246e-06,0.053336999999999996,1.0667399999999999e-05
features.py:345(radius_2D),5000,50,full,5000,0.051014,1.02028e-05,0.167375,3.3475e-05
features.py:364(density_3D),5000,50,full,5000,0.021234,4.2468e-06,0.021234,4.2468e-06
features.py:383(density_2D),5000,50,full,5000,0.011432,2.2864e-06,0.011432,2.2864e-06
features.py:402(verticality_coefficient),5000,50,full,5000,0.01624,3.248e-06,0.01885,3.77e-06
features.py:18(<module>),5000,50,full,1,1.2e-05,1.2e-05,0.314774,0.314774
extract.py:48(request_tree),5000,50,full,5000,0.007473,1.4945999999999998e-06,0.669434,0.0001338868
extract.py:70(fit_pca),5000,50,full,10000,0.030307999999999998,3.0308e-06,3.931371,0.0003931371
extract.py:196(all_features),5000,50,full,5001,0.336679,6.732233553289342e-05,6.041785,0.001208115376924615
extract.py:14(<module>),5000,50,full,1,2.9e-05,2.9e-05,0.7476389999999999,0.7476389999999999
extract.py:33(compute_tree),5000,50,full,1,0.000521,0.000521,0.000886,0.000886
